"Molecule.ChEMBL.ID","Smiles","Standard.Type","Standard.Relation","Standard.Value","Standard.Units","pChEMBL.Value","Target.ChEMBL.ID","Target.Name","Document.ChEMBL.ID","Assay.Description","Document.Journal","Document.Year","X.RO5.Violations","Molecular.Weight","AlogP"
"CHEMBL201981","CCC(C)CN(C)C(=O)C1CCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1","IC50","'='",9,"nM",8.05,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138134","Inhibitory activity against PARP1","Bioorg. Med. Chem. Lett.",2006,"0",474.61,"4.28"
"CHEMBL204250","O=C1NC(=O)c2c1c1c(c3[nH]c4ccccc4c23)CCC1","IC50","'='",36,"nM",7.44,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138164","Inhibition of recombinant human PARP1","Bioorg. Med. Chem. Lett.",2006,"0",276.3,"2.69"
"CHEMBL1090020","O=c1[nH]c2ccc(OC3CCN(CCc4ccccc4)CC3)cc2c2c1CSCC2","IC50","'='",38,"nM",7.42,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1156288","Inhibition of PARP1","Bioorg. Med. Chem. Lett.",2010,"0",420.58,"4.40"
"CHEMBL205135","CC(C)(C)OC(=O)NCCCCC(NC(=O)OC(C)(C)C)C(=O)NCc1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4","IC50","'='",670,"nM",6.17,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138164","Inhibition of recombinant human PARP1","Bioorg. Med. Chem. Lett.",2006,"2",619.76,"5.26"
"CHEMBL3763370","Cn1ccnc1C1c2n[nH]c(=O)c3cc(Cl)cc(c23)NC1c1ccccc1","IC50","'='",6.18,"nM",8.21,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3763037","Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis","J. Med. Chem.",2016,"0",377.83,"3.61"
"CHEMBL3764995","Cn1cnnc1C1c2n[nH]c(=O)c3cccc(c23)NC1c1ccccc1","IC50","'='",2.76,"nM",8.56,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3763037","Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis","J. Med. Chem.",2016,"0",344.38,"2.35"
"CHEMBL3764829","CN1CCN(Cc2ccc(C3Nc4cccc5c(=O)[nH]nc(c45)C3c3ccccc3)cc2)CC1","IC50","'='",2.02,"nM",8.7,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3763037","Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis","J. Med. Chem.",2016,"0",451.57,"3.97"
"CHEMBL322957","O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1cccc(Br)c1","IC50","'='",70,"nM",7.16,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134951","Inhibitory activity against human recombinant PARP-1","Bioorg. Med. Chem. Lett.",2002,"0",452.33,"1.48"
"CHEMBL3291313","CC(C)N1CCN(C(=O)c2cc3[nH]c(=O)c4ccccc4c3n2C)CC1","IC50","'='",830,"nM",6.08,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3286212","Inhibition of human recombinant PARP-1 after 1 hr by ELISA","Bioorg. Med. Chem. Lett.",2014,"0",352.44,"2.19"
"CHEMBL365086","O=S(=O)(NCCCN1CCOCC1)c1cc2c(cc1F)-c1nc(O)c3ccccc3c1C2","IC50","'='",10,"nM",8,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1141136","Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit","J. Med. Chem.",2005,"0",457.53,"2.65"
"CHEMBL4205296","COc1ccc(F)cc1/C=C/c1nnc(-c2cc(C)cc3c(=O)c4ccccc4c(=O)[nH]c23)o1","IC50","'='",1055,"nM",5.98,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4184289","Inhibition of recombinant human GST-tagged PARP1 expressed in Escherichia coli using damaged DNA as substrate after 30 mins in presence of NAD+ by resazurin dye based fluorescence assay","Bioorg Med Chem Lett",2018,"0",455.45,"4.72"
"CHEMBL4551779","Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)n2)cn1","IC50","'='",1.072,"nM",8.97,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4376860","Inhibition of recombinant human PARP1 using histone as substrate after 1 hr in presence of biotinylated NAD+ by ELISA","J Med Chem",2020,"2",622.67,"2.28"
"CHEMBL543157","CN(C)CC(=O)Nc1ccc2nc(O)c3ccccc3c2n1","IC50","'='",98,"nM",7.01,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1145841","Inhibitory activity against Poly (ADP-ribose) polymerase 1","J. Med. Chem.",2003,"0",332.79,"1.99"
"CHEMBL4465869","Nc1cc(C(F)(F)F)c(-c2cc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)nc(N3CCOCC3)n2)cn1","IC50","'='",15.49,"nM",7.81,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4376860","Inhibition of recombinant human PARP1 using histone as substrate after 1 hr in presence of biotinylated NAD+ by ELISA","J Med Chem",2020,"1",689.67,"3.91"
"CHEMBL1707591","CC(C)CC(=O)Nc1nnc2n1CCS2","IC50","'='",55300,"nM",4.26,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2424545","Inhibition of human PARP1 after 60 mins by LC-MS analysis","J. Med. Chem.",2013,"0",226.3,"1.37"
"CHEMBL4454894","CC(C)(O)c1ccc(-c2nc3c(F)ccc(F)c3c(=O)[nH]2)cc1","IC50","'='",1300,"nM",5.89,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4321794","Inhibition of recombinant human full-length Myc/His-tagged Parp-1 expressed in baculovirus infected Sf21 insect cells assessed as reduction in auto-PARsylation using activated DNA as substrate incubated for 150 mins in presence of NAD and bio-NAD as co-substrate by TR-FRET assay","J Med Chem",2019,"0",316.31,"3.10"
"CHEMBL4458129","Cc1cc(F)cc2c(=O)[nH]c(-c3ccc(C(C)(C)O)cc3)nc12","IC50","'='",60,"nM",7.22,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4321794","Inhibition of recombinant human full-length Myc/His-tagged Parp-1 expressed in baculovirus infected Sf21 insect cells assessed as reduction in auto-PARsylation using activated DNA as substrate incubated for 150 mins in presence of NAD and bio-NAD as co-substrate by TR-FRET assay","J Med Chem",2019,"0",312.34,"3.27"
"CHEMBL4567515","Cc1cc(F)cc2c(=O)[nH]c(-c3ccc(C4CCNCC4)cc3)nc12","IC50","'='",390,"nM",6.41,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4321794","Inhibition of recombinant human full-length Myc/His-tagged Parp-1 expressed in baculovirus infected Sf21 insect cells assessed as reduction in auto-PARsylation using activated DNA as substrate incubated for 150 mins in presence of NAD and bio-NAD as co-substrate by TR-FRET assay","J Med Chem",2019,"0",373.86,"3.50"
"CHEMBL3644566","O=c1[nH]nc2[nH]c(CN3CC=C(c4ccccc4)CC3)nc3cccc1c32","IC50","'='",12,"nM",7.92,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638595","Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.","",2014,"0",357.42,"3.09"
"CHEMBL4073559","CCN1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1","IC50","'='",40,"nM",7.4,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4028811","Inhibition of recombinant human PARP1 expressed in Escherichia coli BL21(DE3) using histone as substrate measured after 1 hr in presence of biotinylated NAD+ by ELISA","Eur J Med Chem",2017,"0",315.38,"0.88"
"CHEMBL251029","O=c1[nH]c(CCCN2CC=C(c3ccccc3)CC2)nc2c(Cl)cccc12","IC50","'='",26,"nM",7.58,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1137205","In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1","J. Med. Chem.",2004,"0",379.89,"4.30"
"CHEMBL3105879","NC(=O)n1ccc2ccc(-c3ccc(F)cc3)nc21","IC50","'='",270,"nM",6.57,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3102753","Inhibition of recombinant human GST-fused PARP-1 expressed in Escherichia coli after 30 mins by fluorescence assay","Bioorg. Med. Chem.",2014,"0",255.25,"2.77"
"CHEMBL3764052","CN(C)Cc1ccc(C2Nc3cccc4c(=O)[nH]nc(c34)C2c2ccccc2)cc1","IC50","'='",2.36,"nM",8.63,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3763037","Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis","J. Med. Chem.",2016,"0",396.49,"4.28"
"CHEMBL3765275","CN(C)Cc1cccc(C2c3n[nH]c(=O)c4cccc(c34)NC2c2ccccc2)c1","IC50","'='",3.65,"nM",8.44,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3763037","Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis","J. Med. Chem.",2016,"0",396.49,"4.28"
"CHEMBL545507","O=C(CN1CCC(N2CCCC2)CC1)Nc1ccc2nc(O)c3ccccc3c2n1","IC50","'='",142,"nM",6.85,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1145841","Inhibitory activity against Poly (ADP-ribose) polymerase 1","J. Med. Chem.",2003,"0",441.96,"2.99"
"CHEMBL4160981","O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC12CCNCC2","IC50","'='",109.5,"nM",6.96,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4138313","Binding affinity to PARP1 in human OVCAR8 cells assessed as reduction in [125I]-KX1 binding by gamma counting analysis","J Med Chem",2018,"0",406.46,"2.62"
"CHEMBL2237215","O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(C2CCCC2)CC1","IC50","'='",47,"nM",7.33,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3046242","Inhibition of PARP-1 (unknown origin) assessed as inhibition of biotinylated poly(ADP-ribose) onto histone proteins after 30 min by colorimetry","Med Chem Res",2012,"0",397.54,"3.02"
"CHEMBL4475367","CC(C)(O)c1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1","IC50","'='",910,"nM",6.04,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4321794","Inhibition of recombinant human full-length Myc/His-tagged Parp-1 expressed in baculovirus infected Sf21 insect cells assessed as reduction in auto-PARsylation using activated DNA as substrate incubated for 150 mins in presence of NAD and bio-NAD as co-substrate by TR-FRET assay","J Med Chem",2019,"0",280.33,"2.82"
"CHEMBL47371","Cc1cccc2c(O)nc3cc(C(F)(F)F)c([N+](=O)[O-])cc3c12","IC50","'='",136,"nM",6.87,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134117","Inhibitory concentration against purified recombinant human Poly (ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2001,"0",322.24,"4.33"
"CHEMBL382430","CN1Cc2c(c3c(c4c2c2ccccc2n4C)CCC3)C1=O","IC50","'='",10000,"nM",5,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138164","Inhibition of recombinant human PARP1","Bioorg. Med. Chem. Lett.",2006,"0",290.37,"3.41"
"CHEMBL3105878","CN(C)c1ccc(-c2ccc3ccn(C(N)=O)c3n2)cc1","IC50","'='",880,"nM",6.06,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3102753","Inhibition of recombinant human GST-fused PARP-1 expressed in Escherichia coli after 30 mins by fluorescence assay","Bioorg. Med. Chem.",2014,"0",280.33,"2.70"
"CHEMBL48138","O=C([O-])c1ccc2c(c1)nc(O)c1ccccc12","IC50","'='",57,"nM",7.24,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134117","Inhibitory concentration against purified recombinant human Poly (ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2001,"0",261.21,"2.38"
"CHEMBL3105415","O=C1CN(C(=O)CSc2nc3ccccc3c(=O)[nH]2)c2ccccc2N1","IC50","'='",540,"nM",6.27,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3102760","Inhibition of GST-tagged recombinant human PARP-1 expressed in Escherichia coli after 30 mins by fluorescence-based assay","Bioorg. Med. Chem. Lett.",2014,"0",366.4,"2.00"
"CHEMBL3105409","CC(=O)c1ccc(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)cc1","IC50","'='",87.6,"nM",7.06,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3102760","Inhibition of GST-tagged recombinant human PARP-1 expressed in Escherichia coli after 30 mins by fluorescence-based assay","Bioorg. Med. Chem. Lett.",2014,"0",351.36,"1.92"
"CHEMBL2377257","COc1ccccc1N1CCN(CCCc2nc3ccccc3c(=O)[nH]2)CC1","IC50","'='",189,"nM",6.72,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2375246","Inhibition of PARP1 (unknown origin) after 15 mins by fluorometric analysis","Bioorg. Med. Chem. Lett.",2013,"0",378.48,"2.69"
"CHEMBL1098299","NC(=O)c1cccc2cn(-c3ccc(C4CCNCC4)cc3)nc12","IC50","'='",9,"nM",8.05,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3425485","Inhibition of PARP1 (unknown origin)","J. Med. Chem.",2015,"0",320.4,"2.59"
"CHEMBL45904","O=[N+]([O-])c1cccc2c1nc(O)c1ccccc12","IC50","'='",6100,"nM",5.21,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134117","Inhibitory concentration against purified recombinant human Poly (ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2001,"0",240.22,"3.00"
"CHEMBL2347901","NC(=O)c1cncc2[nH]c(C3CCNCC3)nc12","IC50","'='",825,"nM",6.08,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2346520","Inhibition of PARP1 (unknown origin)","Bioorg. Med. Chem. Lett.",2013,"0",245.29,"0.52"
"CHEMBL2407987","CCNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC)c3)OC(C)C(=O)N4)CC2)c(C)c1","IC50","'='",32,"nM",7.5,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2407000","Inhibition of human PARP1 catalytic activity after 10 mins by ELISA","Bioorg. Med. Chem. Lett.",2013,"0",452.56,"2.79"
"CHEMBL3113569","C#CCOc1ccc(-c2nc3cccc4c3n2CCNC4=O)cc1","IC50","'='",18.7,"nM",7.73,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3112532","Inhibition of PARP-1 (unknown origin) assessed as NAD+ consumption after 20 mins by fluorometric analysis in presence of activated DNA","Bioorg. Med. Chem.",2014,"0",317.35,"2.46"
"CHEMBL4087554","CC(C)(C)OC(=O)N1CC[C@H](C(=O)Nc2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2Br)C1","IC50","'='",346,"nM",6.46,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4052674","Inhibition of recombinant human PARP-1 expressed in Escherichia coli BL21 (DE3) using sheared DNA as substrate in presence of biotinylated NAD after 1 hr by ELISA","Bioorg Med Chem",2017,"1",543.42,"3.70"
"CHEMBL597927","Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)[C@@]4(C)CCCN4)CC3)c2)n[nH]c(=O)c1C","IC50","'='",1.3,"nM",8.89,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1158507","Inhibition of PARP1","Bioorg. Med. Chem. Lett.",2010,"0",455.53,"1.54"
"CHEMBL3237591","O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(/[N+]([O-])=N/Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1","IC50","'='",58,"nM",7.24,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3232734","Inhibition of PARP-1 (unknown origin) assessed as incorporation of biotinylated poly ADP-ribose onto histone proteins measured without activation by GSH by colorimetric analysis","J. Med. Chem.",2014,"1",592.5,"3.10"
"CHEMBL84886","O=C(CN1CCCCC1)N1CCc2c(nc(O)c3ccccc23)C1","IC50","'='",162,"nM",6.79,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1136129","Inhibition of human recombinant Poly (ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2003,"0",325.41,"2.31"
"CHEMBL3290467","NC(=O)c1cccc2c1OCC2=O","IC50","'='",16200,"nM",4.79,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3286176","Inhibition of PARP-1 (unknown origin) using biotinylated NAD+ as substrate after 60 mins by spectrophotometry","J. Med. Chem.",2014,"0",177.16,"0.36"
"CHEMBL123617","NC(=O)c1ccc(O)cc1","IC50","'='",280000,"nM",NA,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134673","The compound was tested for poly(ADP-ribose)-polymerase (PARP) inhibition","J. Med. Chem.",2001,"0",137.14,"0.49"
"CHEMBL3291314","Cn1c(C(=O)N2CCN(Cc3ccccc3)CC2)cc2[nH]c(=O)c3ccccc3c21","IC50","'='",860,"nM",6.07,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3286212","Inhibition of human recombinant PARP-1 after 1 hr by ELISA","Bioorg. Med. Chem. Lett.",2014,"0",400.48,"2.98"
"CHEMBL2407984","CCNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(C)c1","IC50","'='",56,"nM",7.25,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2407000","Inhibition of human PARP1 catalytic activity after 10 mins by ELISA","Bioorg. Med. Chem. Lett.",2013,"0",436.56,"3.09"
"CHEMBL45764","Nc1cc2nc(O)c3ccccc3c2cc1N","IC50","'='",180,"nM",6.75,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134117","Inhibitory concentration against purified recombinant human Poly (ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2001,"0",225.25,"2.26"
"CHEMBL47840","Nc1ccc2c(c1)nc(O)c1cc(N)ccc12","IC50","'='",3260,"nM",5.49,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134117","Inhibitory concentration against purified recombinant human Poly (ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2001,"0",225.25,"2.26"
"CHEMBL397772","Nc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1","IC50","'='",25,"nM",7.6,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138399","Inhibition of human recombinant PARP1 in U251MG cells by CometAssay","Bioorg. Med. Chem. Lett.",2007,"0",374.43,"3.40"
"CHEMBL395610","CCCCC(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1","IC50","'='",56,"nM",7.25,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138399","Inhibition of human recombinant PARP1 in U251MG cells by CometAssay","Bioorg. Med. Chem. Lett.",2007,"0",472.57,"4.62"
"CHEMBL4164344","COc1cccc2c(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3)c3ccccc3nc12","IC50","'='",190,"nM",6.72,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4130375","Inhibition of PARP1 (unknown origin) assessed as reduction in biotinylated poly(ADP-ribose) incorporation on to histone protein by ELISA based colorimetric assay","Eur J Med Chem",2017,"1",459.51,"5.78"
"CHEMBL2407976","Cc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3)CC2)cc2c1OC(C)C(=O)N2","IC50","'='",33,"nM",7.48,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2407000","Inhibition of human PARP1 catalytic activity after 10 mins by ELISA","Bioorg. Med. Chem. Lett.",2013,"0",434.54,"2.93"
"CHEMBL4170937","CC(C)(C)OC(=O)N1CC2(CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)C2)C1","IC50","'='",1193,"nM",5.92,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4138313","Binding affinity to PARP1 in human OVCAR8 cells assessed as reduction in [125I]-KX1 binding by gamma counting analysis","J Med Chem",2018,"0",492.55,"3.74"
"CHEMBL4166896","O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC2(CCCCC2)CC1","IC50","'='",57.1,"nM",7.24,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4138313","Binding affinity to PARP1 in human OVCAR8 cells assessed as reduction in [125I]-KX1 binding by gamma counting analysis","J Med Chem",2018,"0",433.53,"4.84"
"CHEMBL371425","CCC(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1","IC50","'='",20,"nM",7.7,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1141921","Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1)","Bioorg. Med. Chem. Lett.",2005,"0",307.35,"2.86"
"CHEMBL371819","CCCNC(=O)Nc1ccc2c(c1)Cc1c-2nc(O)c2ccccc12","IC50","'='",100,"nM",7,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1141136","Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit","J. Med. Chem.",2005,"0",333.39,"4.04"
"CHEMBL289198","C[N+](C)(C)CC(=O)Nc1ccc2nc(O)c3ccccc3c2c1","IC50","'='",30,"nM",7.52,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134117","Inhibitory concentration against purified recombinant human poly (ADP-ribose) polymerase-1 (PARP1)","Bioorg. Med. Chem. Lett.",2001,"0",345.83,"2.74"
"CHEMBL245538","CNc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1","IC50","'='",54,"nM",7.27,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138399","Inhibition of human recombinant PARP1 in U251MG cells by CometAssay","Bioorg. Med. Chem. Lett.",2007,"0",388.45,"3.86"
"CHEMBL246592","CCC(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1","IC50","'='",56,"nM",7.25,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138399","Inhibition of human recombinant PARP1 in U251MG cells by CometAssay","Bioorg. Med. Chem. Lett.",2007,"0",444.52,"3.84"
"CHEMBL593837","O=C1NCC2c3c(cccc31)CCN2C(=O)C1CCCC1","IC50","'='",11,"nM",7.96,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153250","Inhibition of human PARP1 by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2010,"0",284.36,"2.05"
"CHEMBL1935262","O=C(O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4","IC50","'='",3,"nM",8.52,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1933047","Inhibition of recombinant human PARP1 by in vitro assay","Bioorg. Med. Chem. Lett.",2012,"0",376.37,"2.74"
"CHEMBL3649760","CN1CCN(Cc2ccc3c4c(c(=O)[nH]c3c2)CCCN4)CC1","IC50","'='",1720,"nM",5.76,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638589","Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol., 27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.","",2014,"0",312.42,"1.63"
"CHEMBL3291335","Cc1c(C(=O)NCCN2CCOCC2)sc2c1[nH]c(=O)c1ccccc12","IC50","'='",83,"nM",7.08,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3286212","Inhibition of human recombinant PARP-1 after 1 hr by ELISA","Bioorg. Med. Chem. Lett.",2014,"0",371.46,"2.11"
